len_in_sec,sr,num_hops,SIG_RAW,BAK_RAW,OVR_RAW,SIG,BAK,OVR,file_path
3.9588125,16000,6,4.209356,4.053861,3.8314304,3.6562810255766727,3.9626460913066954,3.326478648080617,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_235.wav
1.6656875,16000,4,4.0768538,3.882724,3.691055,3.5865925617318632,3.8664904716363964,3.241316568036562,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_300.wav
2.12,16000,7,3.713652,3.129774,2.9552286,3.380912694028332,3.3504144425122786,2.7515431861692248,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_077.wav
2.4329375,16000,1,3.9465768,2.397108,2.6542876,3.515465499874272,2.7046872003049955,2.5300883440721718,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_062.wav
3.253625,16000,4,4.041928,2.4957485,2.803791,3.5673757589468735,2.7984637649784294,2.6410352671373625,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_314.wav
1.9989375,16000,6,3.87653,3.4713247,3.242012,3.4759144247947016,3.601675229334816,2.9510161131839543,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_103.wav
2.235375,16000,8,4.1344533,3.4380953,3.3998659,3.617086972443467,3.57869946694043,3.055971343042184,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_117.wav
1.597375,16000,3,3.597141,2.366916,2.4762273,3.309869077774144,2.67454002879038,2.3930016888835706,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_234.wav
1.441125,16000,2,3.6066384,3.1552768,2.8925471,3.3160436891751432,3.3704003661102027,2.706424809406565,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_340.wav
2.71,16000,1,4.2624745,3.00026,3.280852,3.6833659710546827,3.246613101905764,2.9773779145521186,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_260.wav
3.856,16000,6,4.109365,4.331465,3.872844,3.604058175156427,4.103311236009829,3.351121571217124,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_037.wav
2.889875,16000,2,4.0225344,2.5087633,2.7541919,3.5572486312138047,2.8115055708095933,2.604672244269488,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_089.wav
2.7140625,16000,1,4.1684775,3.276492,3.3737032,3.635157818449837,3.4628205002094252,3.0391423807074647,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_142.wav
3.3111875,16000,4,4.0651894,4.4031253,3.8241692,3.5803241225584683,4.136168118497448,3.3220065362593143,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_116.wav
2.3469375,16000,1,3.9910498,3.1052957,3.1667078,3.5401166222913436,3.331192285239564,2.8998505711855866,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_195.wav
1.7240625,16000,4,3.7685065,4.0717964,3.3900304,3.4130970275332304,3.9730202657054554,3.049648965950137,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_076.wav
3.0599375,16000,3,4.2004056,3.2283928,3.3534534,3.651611179203145,3.4265574534363163,3.0257136014676393,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_397.wav
2.4880625,16000,1,3.927905,3.8255687,3.4186058,3.5050168366902965,3.832917179844773,3.0685929762496547,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_286.wav
2.331875,16000,1,3.9207332,2.2162898,2.5602536,3.500987913235156,2.523558919717141,2.4583748455130867,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_198.wav
1.685375,16000,4,3.9873068,2.770446,2.9146051,3.537973499919028,3.0512558747045593,2.722339182087337,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_354.wav
3.6615,16000,5,4.2426777,2.6784775,2.9970384,3.673302769074963,2.968446923253789,2.7811152390452354,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_220.wav
1.674625,16000,4,4.3011866,3.0584278,3.2503295,3.702655717823416,3.2937759458160407,2.956784540568827,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_383.wav
3.139125,16000,3,4.1814475,3.7570112,3.6090844,3.6418775712836164,3.790102009672434,3.190432713895847,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_248.wav
2.6829375,16000,1,4.1449084,3.4623277,3.445824,3.6228372704440797,3.596968209958539,3.086311905481263,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_167.wav
2.694,16000,1,4.321118,3.1324716,3.383447,3.7126906565898885,3.3526024216331503,3.045556231001561,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_047.wav
2.9270625,16000,2,4.178197,3.5999634,3.580806,3.6402110418374756,3.6901530125735125,3.1726096042152845,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_292.wav
2.830375,16000,2,4.060191,3.4173906,3.3479242,3.577779864598286,3.56409217602445,3.021885982259399,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_245.wav
2.538625,16000,1,3.9438393,2.6839314,2.8409216,3.5139372525495043,2.9743413377970245,2.668877510057821,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_053.wav
1.98775,16000,6,3.8161173,2.491258,2.684764,3.441088220437141,2.794976770457948,2.5528102334791325,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_368.wav
1.83125,16000,5,1.1132234,1.1016816,1.0553339,1.2600444339447607,1.2168679716038933,1.1478365369530625,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_274.wav
2.8831875,16000,2,4.3976603,4.286928,4.0592823,3.749513844487069,4.082221780002064,3.4589052976229056,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_084.wav
3.04925,16000,3,4.0039067,2.1341155,2.5249484,3.547181175245969,2.438347843724696,2.4311386817724934,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_251.wav
2.476,16000,1,3.7386425,2.171427,2.4784749,3.3958012810814715,2.4772861638762413,2.3950347346395007,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_133.wav
1.4725625,16000,2,4.0186157,3.643838,3.445582,3.555229570902667,3.7190806233060005,3.0861542321626976,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_359.wav
1.8245625,16000,5,4.225178,2.5235763,2.892484,3.6643647192755764,2.8259002647199534,2.7063356642927836,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_181.wav
1.4064375,16000,2,3.714941,2.518496,2.6159225,3.381683712979404,2.8214179853284653,2.5009743860593288,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_211.wav
3.6466875,16000,5,4.1124954,3.7416065,3.5507317,3.6054848743724057,3.7811411286598,3.1536436331895863,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_279.wav
2.0568125,16000,7,3.7987773,2.5471473,2.6578128,3.4305461518266935,2.8480523640094466,2.532541546857406,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_156.wav
3.027375,16000,3,4.11768,2.8770692,3.141515,3.608352823332179,3.143709332418369,2.8824754748562817,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_127.wav
1.886,16000,6,1.2992054,1.0789121,1.0790029,1.4485071052975032,1.1867741684006277,1.1707584225198817,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_090.wav
1.848875,16000,5,3.781486,3.9354959,3.42859,3.420920914304939,3.896446123553049,3.0748353804514608,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_371.wav
2.38,16000,1,3.3639255,3.3826635,2.8139286,3.1618215589079246,3.5405752703937736,2.6490958926189254,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_318.wav
5.1035,16000,1,4.226423,3.0603433,3.271152,3.6650515657812215,3.295350287598237,2.970858140154475,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_006.wav
1.861375,16000,5,4.281114,3.2360406,3.3500419,3.6924910877111676,3.4319407881213406,3.0232414168039408,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_239.wav
2.954125,16000,2,4.1656055,3.1821716,3.2958102,3.6335639034976324,3.387585077411263,2.98703963752732,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_319.wav
2.145375,16000,8,3.949903,3.0555568,3.029632,3.5169911656409747,3.291167131461548,2.8042027633486266,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_173.wav
1.8403125,16000,5,3.76501,3.9323096,3.3887284,3.41085887879211,3.8953187178859445,3.0487186238561157,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_205.wav
2.64875,16000,1,3.8899343,2.7965424,2.9384222,3.48358788107415,3.07428897578392,2.739508664865313,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_330.wav
2.351125,16000,1,4.2462506,3.6342113,3.5806158,3.6751511865672826,3.7129486850508533,3.172583527468005,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_126.wav
2.35175,16000,1,3.7443852,3.7346668,3.2168047,3.3992037045084644,3.7771300408896495,2.934093774603793,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_238.wav
2.2230625,16000,8,3.4301257,1.9576623,2.1458747,3.204515108284227,2.249114471054978,2.1278084622031606,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_365.wav
2.1508125,16000,8,4.242788,3.4985523,3.540954,3.673302429500076,3.6205967450339753,3.1471497109820636,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_403.wav
2.47125,16000,1,3.6640632,2.0856652,2.3147264,3.351112375268985,2.387353905118865,2.2654862330477648,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_364.wav
3.9559375,16000,6,4.106608,2.4657829,2.7991168,3.6025850948379183,2.7709392628311824,2.638117106790631,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_007.wav
2.0765,16000,7,1.0711334,1.0469996,1.0251621,1.2165770137393963,1.1444019048357639,1.1184449695211354,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_331.wav
1.52875,16000,3,3.7560627,2.5528624,2.6489723,3.4060796103490847,2.852946073232115,2.525772464655606,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_210.wav
2.0335625,16000,7,3.204308,3.7632403,2.8914666,3.054708003747254,3.7946553373893184,2.7055336644660573,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_325.wav
3.133,16000,3,3.9268067,3.4566734,3.313878,3.5042183524306245,3.591012060129476,2.9989780093966125,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_132.wav
2.526125,16000,1,4.3060055,3.5123482,3.5590081,3.7051889216763243,3.6315227101663368,3.1589193432451603,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_085.wav
3.9434375,16000,6,4.068006,2.3319023,2.6895053,3.581941148932863,2.640294239149718,2.556611211794863,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_013.wav
3.4063125,16000,4,3.9147882,4.140537,3.6098595,3.4975646612425293,4.009071425027922,3.1908675579177337,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_204.wav
1.6110625,16000,3,3.3311398,3.863821,3.0158138,3.140190797132176,3.855121623903713,2.794537747057348,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_370.wav
2.57375,16000,1,4.0154586,2.562268,2.8232336,3.5535051213542395,2.8626064704009777,2.655926119520335,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_250.wav
3.5205625,16000,5,3.9978461,4.039771,3.6421535,3.543675324970895,3.9547914042234753,3.210815044931536,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_324.wav
2.6076875,16000,1,3.9076977,3.9292302,3.5203745,3.4936428525435232,3.8938794368100265,3.1343308584379903,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_244.wav
2.34925,16000,1,4.039731,2.5233386,2.8043735,3.5667195936958684,2.826030721489797,2.6420698883999663,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_293.wav
2.3984375,16000,1,3.4993885,1.8551314,2.0785787,3.2491285430724024,2.1360086560491296,2.072269942648646,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_199.wav
4.3356875,16000,8,4.2733,3.402619,3.4900603,3.688589727147676,3.554584774834141,3.11473863620751,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_012.wav
1.541375,16000,3,3.3963754,3.780383,2.9972382,3.1829046306974527,3.802364433546554,2.781296466989902,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_046.wav
1.78025,16000,5,3.721702,2.7566097,2.7657533,3.38512512915444,3.0389365872369827,2.6131332000636567,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_402.wav
3.1539375,16000,3,3.8753204,3.954363,3.4940739,3.4742133449772226,3.9074157265082854,3.11699718283422,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_278.wav
2.6820625,16000,1,4.199376,2.8484166,2.9991775,3.651168456745864,3.1192062780342416,2.7828702893005963,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_158.wav
2.6690625,16000,1,4.2101808,3.5242565,3.4877858,3.6567292407148417,3.6396519453765865,3.1134326011993636,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_246.wav
1.739,16000,4,4.02794,4.0362597,3.648774,3.5601304628757773,3.9533851751114897,3.215184122515648,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_358.wav
2.468875,16000,1,3.7072735,2.9380012,2.8764198,3.377118384124264,3.1951080751844514,2.694741924334237,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_164.wav
1.450875,16000,2,3.5448718,3.3851304,2.994219,3.277562327428799,3.5410808497225514,2.779334108509934,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_285.wav
2.565375,16000,1,4.055788,2.507218,2.796256,3.575407021206534,2.8107678720222538,2.636091312711422,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_087.wav
2.6826875,16000,1,3.465301,4.008663,3.1864624,3.2274491081761654,3.9386781677338316,2.9133941843094338,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_400.wav
1.7,16000,4,2.180519,1.3241273,1.4142267,2.267835103304775,1.5037843972217688,1.488188204458852,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_291.wav
1.9136875,16000,6,3.8692596,3.4808445,3.2470658,3.471668108075145,3.60767325315774,2.9541169917447,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_091.wav
2.03,16000,7,3.6441696,2.9359639,2.7515445,3.338997324333479,3.1930055592763686,2.6029484265043874,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_052.wav
1.651125,16000,4,3.7367008,2.2000709,2.4456444,3.3945141978811058,2.5067958624572637,2.369268811602549,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_093.wav
1.8923125,16000,6,4.0870447,3.677844,3.4727557,3.591988622226667,3.740970852075287,3.1035918383112655,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_287.wav
2.0198125,16000,7,3.650479,3.5068839,3.1284919,3.3426492945976496,3.6272881869422293,2.873380251006851,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_172.wav
3.1721875,16000,3,3.70598,3.4131048,3.0988948,3.3762910793555605,3.5611714428626384,2.8528816894583784,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_078.wav
1.7395625,16000,4,3.8631017,2.5805993,2.80712,3.4682083870473757,2.8790159125688275,2.643916449518524,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_414.wav
1.793875,16000,5,3.628875,3.4428391,3.0227017,3.3295631529401577,3.583075823770929,2.799354746690733,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_044.wav
2.7054375,16000,1,3.6176505,3.7208765,3.187542,3.322829688693584,3.7684766931741436,2.9141327988353525,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_206.wav
2.107875,16000,7,4.1097746,2.9420745,3.1125636,3.604087032947487,3.1982671189117595,2.8622350981193523,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_252.wav
3.171,16000,3,1.4022394,1.1314358,1.1314985,1.5503734133742473,1.2557792174884632,1.2213930347796593,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_130.wav
1.976625,16000,6,3.8051069,3.061898,2.9475305,3.434036125461533,3.296419088536655,2.7457038627023205,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_366.wav
1.9215,16000,6,2.8621938,1.5195273,1.6103495,2.8041396631197806,1.7435034207496882,1.665319729939698,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_050.wav
3.37125,16000,4,3.770974,3.2583795,3.1077394,3.414574083287131,3.4457406276996316,2.8581722154013782,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_372.wav
2.0926875,16000,7,4.037894,2.1300082,2.5215108,3.565638363958206,2.434038964918856,2.4284223366636297,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_170.wav
2.834375,16000,2,4.19818,3.454205,3.5220256,3.6505431031450986,3.5912256990845455,3.1353814781793217,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_332.wav
2.2413125,16000,8,3.869081,2.5241802,2.718468,3.471347897843546,2.8259210488239352,2.57830917521988,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_399.wav
2.310625,16000,1,3.9798498,3.3337734,3.2659326,3.53393983877043,3.5051392553119833,2.9673446764325213,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_333.wav
2.764375,16000,2,1.2240542,1.0796435,1.0729685,1.373263327329279,1.1877474773243293,1.164925749420831,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_010.wav
2.373125,16000,1,4.0034237,4.060604,3.621426,3.5469163580899292,3.967073423846097,3.198218715873424,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_213.wav
1.750375,16000,5,3.7887452,3.587357,3.2413673,3.4252859275091416,3.680652847220442,2.950564109699615,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_124.wav
6.246625,16000,3,4.007454,2.2346823,2.624715,3.5490974433599245,2.542113144038995,2.507530330799353,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_005.wav
1.7366875,16000,4,3.7019784,3.5649223,3.1545618,3.3739017389929984,3.666721371347113,2.8914886329959497,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_326.wav
3.5286875,16000,5,4.004779,3.3700871,3.2831063,3.547436493548088,3.530859316631316,2.978655879936974,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_118.wav
1.592125,16000,3,1.2710925,1.2072026,1.0914539,1.420978370163087,1.35442565564186,1.182886543842579,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_327.wav
1.5853125,16000,3,3.8022823,3.2704546,3.0989676,3.4330557500446766,3.45783782309532,2.8529965570200186,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_207.wav
2.82125,16000,2,4.411482,3.882328,3.9236119,3.7567459279145554,3.8666462303932585,3.381014645339808,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_079.wav
2.8041875,16000,2,2.602745,1.448204,1.5664517,2.604276971616912,1.6570951871357624,1.6263968464152616,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_415.wav
6.5381875,16000,4,4.3757095,3.0531065,3.3775845,3.7393211253740395,3.288972183474381,3.041602652624968,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_011.wav
1.5006875,16000,3,4.0346913,3.0275257,3.1193879,3.563932333931731,3.2688373301677554,2.8671143613337797,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_131.wav
2.9038125,16000,2,4.049283,3.9278264,3.6084719,3.5718848965102694,3.8929662963094382,3.190079431293542,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_051.wav
2.8,16000,2,3.5726871,2.465982,2.506877,3.295084872647764,2.7712677508628802,2.4170550025028747,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_092.wav
1.94,16000,6,3.5462782,3.4654415,2.9368458,3.278607302910036,3.5991015311092984,2.7383248026429095,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_039.wav
2.976,16000,2,4.1146765,2.6190715,2.9277446,3.6067852049940408,2.9152333746573538,2.731829361012189,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_398.wav
3.2524375,16000,4,3.9201083,3.2667282,3.16296,3.5004357124879526,3.4551129114041355,2.8970048407230125,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_373.wav
2.0905625,16000,7,3.8507407,3.760772,3.3915443,3.4609744353976644,3.792860928627525,3.0506989841210705,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_038.wav
1.5746875,16000,3,3.4849474,3.3577502,2.8501406,3.2396038130704476,3.522553766807834,2.6754388898532664,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_086.wav
2.3409375,16000,1,3.7903082,1.7235268,2.17475,3.426212412417402,1.9862483056288875,2.151868340373619,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_290.wav
1.966125,16000,6,3.560891,3.769079,3.199269,3.2871577788872943,3.7968556456415055,2.9215951825519273,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_119.wav
1.91,16000,6,3.7680416,3.1849604,3.0426695,3.4131267552597175,3.393365037014688,2.8135787943237887,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_125.wav
1.625,16000,4,3.415213,3.5197945,2.999496,3.1949693938922685,3.6358012025725857,2.7828266042825134,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_045.wav
2.81175,16000,2,3.6563306,2.5097604,2.6740158,3.3463606328872753,2.812944465102107,2.5449301783498033,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_253.wav
2.464625,16000,1,4.2088656,3.8166773,3.7243052,3.6560534431824023,3.827556506993732,3.261842381553465,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_280.wav
3.0899375,16000,3,3.9108028,2.5862706,2.7117262,3.495320024717992,2.8843851492291157,2.5732064313184573,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_247.wav
2.721875,16000,1,4.1028924,3.5754204,3.4915872,3.6006423547974813,3.674154259787101,3.1158777049619304,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_161.wav
1.749,16000,4,3.9920197,2.721041,2.8919578,3.5403894487177,3.007273093115426,2.7056149080995953,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_165.wav
1.8273125,16000,5,4.014212,2.8068342,2.886907,3.552543653971791,3.0826937902877285,2.7020576069237445,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p232_367.wav
2.57,16000,1,4.0544205,4.4429183,3.8039536,3.5746688036817784,4.154218471481005,3.3101158515137774,/Users/azam/Desktop/Thesis/speech_quality_assessment/data/vctk_data/noisy_testset_wav_16k/p257_096.wav
